EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 24/10/2023 21:26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: West Nile Fever,,,,,,,,,,,,,,,,,
Region: Europe,,,,,,,,,,,,,,,,,
Subregion: All,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: All,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
165222,West Nile Fever,,Europe,Southern Europe,Greece,Sterea Ellada,Viotia 1,38.4639,23.1192,OIE,Confirmed,Domestic,Horse,14/09/2011,30/09/2011,,
164926,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,ORISTANO,39.899996,8.551619,OIE,Confirmed,Domestic,Horse,13/09/2011,19/09/2011,,
164927,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,ORISTANO*,39.89458,8.65364,OIE,Confirmed,Domestic,Horse,13/09/2011,19/09/2011,,
165076,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa,39.2972,21.8928,OIE,Confirmed,Domestic,Horse,08/09/2011,26/09/2011,,
164739,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Barbate,36.206713,-5.9744425,OIE,Confirmed,Domestic,Horse,03/09/2011,12/09/2011,,
164716,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 6,37.9108,23.92,OIE,Confirmed,Domestic,Horse,23/08/2011,09/09/2011,,
164717,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 7,38.1294,23.9669,OIE,Confirmed,Domestic,Horse,23/08/2011,09/09/2011,,
164854,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,SESTO AL REGHENA,45.85916,12.80401,OIE,Confirmed,Domestic,Horse,22/08/2011,15/09/2011,,
164715,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Larissa 1,39.3017,22.3508,OIE,Confirmed,Domestic,Horse,17/08/2011,09/09/2011,,
164367,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa 2A,39.3611,21.9506,OIE,Confirmed,Domestic,Horse,11/08/2011,24/08/2011,,
164368,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa 1A,39.4044,21.8506,OIE,Confirmed,Domestic,Horse,11/08/2011,24/08/2011,,
164369,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 5,38.1197,23.7908,OIE,Confirmed,Domestic,Horse,10/08/2011,24/08/2011,,
164296,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attikis 3,38.1294,23.9558,OIE,Confirmed,Domestic,Horse,05/08/2011,16/08/2011,,
164297,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attikis 2,38.15,24.0056,OIE,Confirmed,Domestic,Horse,05/08/2011,16/08/2011,,
164298,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attikis 4,38.1292,23.9506,OIE,Confirmed,Domestic,Horse,05/08/2011,16/08/2011,,
164080,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Serres 1A,40.8967,23.4394,OIE,Confirmed,Domestic,Horse,29/07/2011,03/08/2011,,
164054,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 1,38.1344,23.8536,OIE,Confirmed,Domestic,Horse,26/07/2011,01/08/2011,,
165148,West Nile Fever,,Europe,Southern Europe,Italy,Calabria,Cutro,39.03509,17.00207,OIE,Confirmed,Domestic,Horse,13/07/2011,29/09/2011,,
157624,West Nile Fever,,Europe,Eastern Europe,Romania,Constanta,Nuntasi,44.3209,28.284,OIE,Confirmed,Domestic,Horse,17/12/2010,30/12/2010,,
157616,West Nile Fever,,Europe,Southern Europe,Italy,Molise,San Martino in Penzilis,41.84241,15.002353,OIE,Confirmed,Domestic,Horse,20/11/2010,29/12/2010,,
157622,West Nile Fever,,Europe,Eastern Europe,Romania,Braila,Polizesti,44.8848,27.39,OIE,Confirmed,Domestic,Horse,04/11/2010,30/12/2010,,
157623,West Nile Fever,,Europe,Eastern Europe,Romania,Braila,Esna,45.11,27.33,OIE,Confirmed,Domestic,Horse,04/11/2010,30/12/2010,,
157091,West Nile Fever,,Europe,Eastern Europe,Bulgaria,Varna,Staro Oriahovo,43.103,27.8927,OIE,Confirmed,Domestic,Horse,02/11/2010,03/11/2010,,
157487,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Termoli 2,41.98934,14.984535,OIE,Confirmed,Domestic,Horse,02/11/2010,10/12/2010,,
157551,West Nile Fever,,Europe,Southern Europe,Portugal,Setubal,Palmela,38.6190288868,-8.802315728,OIE,Confirmed,Domestic,Horse,29/10/2010,17/12/2010,,
157486,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,CALATAFIMI - SEGESTA,37.912366,12.86575,OIE,Confirmed,Domestic,Horse,28/10/2010,10/12/2010,,
157099,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,La Janda,36.347614,-5.840743,OIE,Confirmed,Domestic,Horse,27/10/2010,03/11/2010,,
157117,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Estepona (Costa de Málaga),36.449561,-5.113853,OIE,Confirmed,Domestic,Horse,27/10/2010,03/11/2010,,
157264,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Termoli,42.001896,14.907406,OIE,Confirmed,Domestic,Horse,26/10/2010,26/11/2010,,
157208,West Nile Fever,,Europe,Southern Europe,Italy,Molise,PORTOCANNONE 1,41.917295,14.993656,OIE,Confirmed,Domestic,Horse,20/10/2010,18/11/2010,,
157210,West Nile Fever,,Europe,Southern Europe,Italy,Molise,SAN MARTINO IN PENZILIS 5,41.907051,14.975959,OIE,Confirmed,Domestic,Horse,19/10/2010,18/11/2010,,
157100,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Campiña 2,36.6213203,-6.0813146,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157121,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral,36.3626666,-6.1528972,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157122,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral 2,36.4173,-6.1760027,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157124,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral 4,36.4233333,-6.1152777,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157125,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral 5,36.3522416,-6.1465444,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157128,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Campiña,36.5753522,-6.1103706,OIE,Confirmed,Domestic,Horse,15/10/2010,03/11/2010,,
157488,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Salemi,37.801913,12.834085,OIE,Confirmed,Domestic,Horse,15/10/2010,10/12/2010,,
157116,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Jérez de la Frontera,36.6384274,-6.0907836,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157118,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Lebrija (Las Marismas),36.3564424,-5.8200778,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157119,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Campo de Gibraltar,36.1732073,-5.4838864,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157120,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral,36.312544,-6.100616,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157123,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Litoral 3,36.4107555,-6.1729138,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157126,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,La Janda,36.3583456,-5.8793942,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157127,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,La Janda 2,36.225392,-5.8926521,OIE,Confirmed,Domestic,Horse,14/10/2010,03/11/2010,,
157104,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Chalkidiki 5,40.4658,23.2753,OIE,Confirmed,Domestic,Horse,13/10/2010,04/11/2010,,
157211,West Nile Fever,,Europe,Southern Europe,Italy,Molise,PORTOCANNONE,41.904736,15.017174,OIE,Confirmed,Domestic,Horse,13/10/2010,18/11/2010,,
157047,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Larino,41.8229436,14.9143373,OIE,Confirmed,Domestic,Horse,09/10/2010,27/10/2010,,
157209,West Nile Fever,,Europe,Southern Europe,Italy,Molise,SAN MARTINO IN PENZILIS 4,41.85272,15.020371,OIE,Confirmed,Domestic,Horse,08/10/2010,18/11/2010,,
157266,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Campomarino,41.947247,15.05121,OIE,Confirmed,Domestic,Horse,08/10/2010,26/11/2010,,
157013,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa 1,39.3544,21.8928,OIE,Confirmed,Domestic,Horse,07/10/2010,22/10/2010,,
157014,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa 2,39.4694,21.735,OIE,Confirmed,Domestic,Horse,07/10/2010,22/10/2010,,
157015,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 11,40.4792,23.1358,OIE,Confirmed,Domestic,Horse,06/10/2010,22/10/2010,,
157016,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Chalkidiki 4,40.4514,23.8228,OIE,Confirmed,Domestic,Horse,06/10/2010,22/10/2010,,
156843,West Nile Fever,,Europe,Eastern Europe,Bulgaria,Dobrich,Shabla Village,43.5918,28.4647,OIE,Confirmed,Domestic,Donkey,04/10/2010,06/10/2010,,
157046,West Nile Fever,,Europe,Southern Europe,Portugal,Setubal,Palmela,38.5658,-8.7292,OIE,Confirmed,Domestic,Horse,04/10/2010,27/10/2010,,
157102,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Campomarino,41.932981,15.010993,OIE,Confirmed,Domestic,Horse,04/10/2010,04/11/2010,,
157103,West Nile Fever,,Europe,Southern Europe,Italy,Molise,San Martino in Penzilis 1,41.880892,15.017136,OIE,Confirmed,Domestic,Horse,02/10/2010,04/11/2010,,
156763,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 5,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
156766,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera,36.2049,-5.5759,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
156767,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 3,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
156772,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 4,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
156773,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 6,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
156776,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 2,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,30/09/2010,01/10/2010,,
157012,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 9,40.5997,22.9858,OIE,Confirmed,Domestic,Horse,30/09/2010,22/10/2010,,
157018,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Chalkidiki 3,40.3094,23.2014,OIE,Confirmed,Domestic,Horse,30/09/2010,22/10/2010,,
157484,West Nile Fever,,Europe,Southern Europe,Italy,Molise,SANTA CROCE DI MAGLIANO,41.706205,15.0027,OIE,Confirmed,Domestic,Horse,30/09/2010,10/12/2010,,
156765,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera,36.4,-6.1,OIE,Confirmed,Domestic,Horse,27/09/2010,01/10/2010,,
156770,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera-Farm 2,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,27/09/2010,01/10/2010,,
156771,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Lebrija,36.2049,-5.6162,OIE,Confirmed,Domestic,Horse,27/09/2010,01/10/2010,,
156774,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,La Janda,36.1242,-5.5759,OIE,Confirmed,Domestic,Horse,27/09/2010,01/10/2010,,
156775,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,San Fernando,37.371655,-4.531659,OIE,Confirmed,Domestic,Horse,27/09/2010,01/10/2010,,
157010,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Seeres 1,41.2072,23.0958,OIE,Confirmed,Domestic,Horse,27/09/2010,22/10/2010,,
156924,West Nile Fever,,Europe,Southern Europe,Italy,Molise,San Martino in Penzilis,41.882753,15.023589,OIE,Confirmed,Domestic,Horse,25/09/2010,15/10/2010,,
156925,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Guglionesi,41.907138,14.924314,OIE,Confirmed,Domestic,Horse,24/09/2010,15/10/2010,,
156927,West Nile Fever,,Europe,Southern Europe,Italy,Molise,Guglionesi,41.884086,14.911858,OIE,Confirmed,Domestic,Horse,24/09/2010,15/10/2010,,
157017,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 6,41.0797,22.8872,OIE,Confirmed,Domestic,Horse,23/09/2010,22/10/2010,,
156709,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Pieria 2,40.2667,22.4667,OIE,Confirmed,Domestic,Horse,22/09/2010,29/09/2010,,
156867,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 2,41.0061,22.5347,OIE,Confirmed,Domestic,Horse,22/09/2010,08/10/2010,,
156868,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 3,41.2528,22.8281,OIE,Confirmed,Domestic,Horse,22/09/2010,08/10/2010,,
156868,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 3,41.2528,22.8281,OIE,Confirmed,Domestic,Camelidae (Unidentified),22/09/2010,08/10/2010,,
156869,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 4,41.0258,22.7647,OIE,Confirmed,Domestic,Horse,22/09/2010,08/10/2010,,
156870,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 5,41.0269,22.7625,OIE,Confirmed,Domestic,Horse,22/09/2010,08/10/2010,,
156871,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Chalkidiki 2,40.2975,23.2164,OIE,Confirmed,Domestic,Horse,22/09/2010,08/10/2010,,
156926,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Paceco,37.951001,12.593444,OIE,Confirmed,Domestic,Horse,20/09/2010,15/10/2010,,
156769,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera,36.398604,-6.111248,OIE,Confirmed,Domestic,Horse,15/09/2010,01/10/2010,,
156812,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 2,38.010888,12.596861,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156816,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 1,37.9984,12.615783,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156822,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 1,38.063001,12.636499,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156826,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 2,37.999111,12.552055,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156833,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 3,38.019527,12.656222,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156834,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 2,38.050972,12.634666,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156837,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 1,37.986722,12.619443,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156839,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 3,37.999527,12.55075,OIE,Confirmed,Domestic,Horse,15/09/2010,04/10/2010,,
156814,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 3,38.011944,12.572194,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156815,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 3,38.027777,12.642583,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156819,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 2,37.983334,12.624444,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156821,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 4,37.987249,12.603555,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156823,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 2,37.962166,12.681222,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156825,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 1,38.063861,12.588111,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156827,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 2,38.031972,12.638811,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156832,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 5,37.990333,12.60669,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156835,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 1,38.028861,12.642083,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
156842,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 1,37.992361,12.569361,OIE,Confirmed,Domestic,Horse,14/09/2010,04/10/2010,,
157265,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Valderice,38.030833,12.633944,OIE,Confirmed,Domestic,Horse,14/09/2010,26/11/2010,,
156810,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 1,37.967694,12.647777,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156811,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 3,37.994111,12.625722,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156813,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 3,38.022499,12.633333,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156817,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,BUSETO PALIZZOLO 3,37.996166,12.696277,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156818,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 1,37.982944,12.623055,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156820,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 3,37.992833,12.621083,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156824,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 4,38.055527,12.589138,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156828,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 2,38.031444,12.627972,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156829,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 4,38.013333,12.642416,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156830,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE 2,37.998611,12.638027,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156831,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,TRAPANI 2,37.977916,12.623555,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156836,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,PACECO,37.961916,12.664138,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156838,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,BUSETO PALIZZOLO 1,37.998888,12.71025,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156840,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE 1,38.036055,12.649666,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
156841,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,BUSETO PALIZZOLO 2,37.998888,12.71025,OIE,Confirmed,Domestic,Horse,13/09/2010,04/10/2010,,
157485,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Erice,38.020277,12.591749,OIE,Confirmed,Domestic,Horse,13/09/2010,10/12/2010,,
156768,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Chiclana de la Frontera,36.404858,-6.101233,OIE,Confirmed,Domestic,Horse,10/09/2010,01/10/2010,,
156710,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 7,40.6906,23.005,OIE,Confirmed,Domestic,Horse,09/09/2010,29/09/2010,,
156711,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 8,40.4672,22.9697,OIE,Confirmed,Domestic,Horse,09/09/2010,29/09/2010,,
156764,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Campiña,36.683424,-5.965691,OIE,Confirmed,Domestic,Horse,09/09/2010,01/10/2010,,
156504,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Trapani,38.011527,12.576027,OIE,Confirmed,Domestic,Horse,08/09/2010,20/09/2010,,
156712,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Chalkidiki 1,40.2933,23.2325,OIE,Confirmed,Domestic,Horse,08/09/2010,29/09/2010,,
156717,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Pieria 1,40.25,22.4833,OIE,Confirmed,Domestic,Horse,08/09/2010,29/09/2010,,
156502,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Valderice,38.030333,12.647749,OIE,Confirmed,Domestic,Horse,07/09/2010,20/09/2010,,
156505,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Trapani,37.991249,12.623249,OIE,Confirmed,Domestic,Horse,07/09/2010,20/09/2010,,
157011,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 10,40.7819,22.9597,OIE,Confirmed,Domestic,Horse,07/09/2010,22/10/2010,,
156718,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 6,40.6906,23.005,OIE,Confirmed,Domestic,Horse,06/09/2010,29/09/2010,,
156713,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Kilkis 1,40.9469,22.4867,OIE,Confirmed,Domestic,Horse,05/09/2010,29/09/2010,,
156506,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Valderice,38.022916,12.629361,OIE,Confirmed,Domestic,Horse,02/09/2010,20/09/2010,,
156503,West Nile Fever,,Europe,Southern Europe,Italy,Molise,San Martino,41.89776,14.999015,OIE,Confirmed,Domestic,Horse,31/08/2010,20/09/2010,,
156423,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Cádiz,36.655056,-6.0126535,OIE,Confirmed,Domestic,Horse,30/08/2010,10/09/2010,,
156424,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Cádiz,36.6394086,-6.0763279,OIE,Confirmed,Domestic,Horse,26/08/2010,10/09/2010,,
156390,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE *,38.024722,12.604381,OIE,Confirmed,Domestic,Horse,23/08/2010,07/09/2010,,
156391,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE,38.025361,12.60475,OIE,Confirmed,Domestic,Horse,23/08/2010,07/09/2010,,
156392,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE,38.0205,12.5848,OIE,Confirmed,Domestic,Horse,23/08/2010,07/09/2010,,
156393,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,ERICE *,37.966666,12.702027,OIE,Confirmed,Domestic,Horse,23/08/2010,07/09/2010,,
156463,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,VALDERICE,38.023138,12.629416,OIE,Confirmed,Domestic,Horse,23/08/2010,14/09/2010,,
156217,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 2,40.47,23.13,OIE,Confirmed,Domestic,Horse,22/08/2010,27/08/2010,,
156218,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 3,40.53,22.99,OIE,Confirmed,Domestic,Horse,22/08/2010,27/08/2010,,
156219,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 4,40.53,22.99,OIE,Confirmed,Domestic,Horse,22/08/2010,27/08/2010,,
156220,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 5,40.59,22.98,OIE,Confirmed,Domestic,Horse,22/08/2010,27/08/2010,,
156216,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 1,40.47,23.13,OIE,Confirmed,Domestic,Horse,16/08/2010,27/08/2010,,
178625,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Cabestany,42.633334,2.666667,OIE,Confirmed,Domestic,Horse,25/09/2006,24/10/2006,,
